id,pred,truth
2730,18375.1484375,18390.36
2731,18344.25,18366.89
2732,18327.357421875,18351.64
2733,18434.38671875,18456.06
2734,18361.638671875,18386.17
2735,18336.92578125,18358.72
2736,18316.01953125,18352.47
2737,18370.96484375,18402.45
2738,18428.58203125,18443.52
2739,18374.232421875,18395.25
2740,18459.2890625,18479.56
2741,18612.115234375,18631.82
2742,18870.0,18890.93
2743,18942.125,18971.97
2744,18743.40234375,18757.45
2745,18882.56640625,18893.51
2746,18926.875,18933.45
2747,19057.8984375,19066.47
2748,19142.830078125,19145.0
2749,19159.111328125,19180.79
2750,19251.69140625,19261.18
2751,19167.439453125,19190.29
2752,19258.69140625,19279.54
2753,19394.482421875,19410.0
2754,19320.02734375,19335.0
2755,19361.107421875,19384.25
2756,19220.08984375,19235.91
2757,19299.783203125,19314.38
2758,19211.8046875,19226.0
2759,19167.486328125,19203.47
2760,19202.826171875,19203.51
2761,19253.24609375,19270.21
2762,19272.7734375,19275.48
2763,19136.6796875,19162.17
2764,19059.369140625,19074.18
2765,19041.77734375,19068.26
2766,19017.564453125,19034.13
2767,18914.986328125,18944.32
2768,19036.240234375,19062.29
2769,19109.849609375,19137.45
2770,19119.927734375,19135.62
2771,19139.83203125,19160.85
2772,19154.6484375,19164.59
2773,19170.24609375,19186.92
2774,19176.55859375,19185.65
2775,19081.7578125,19097.64
2776,18986.98046875,19006.86
2777,18958.39453125,18985.19
2778,19019.447265625,19047.61
2779,18803.439453125,18824.49
2780,18874.982421875,18904.1
2781,18682.01953125,18701.78
2782,18789.0703125,18823.28
2783,18875.66796875,18902.03
2784,18898.6796875,18926.0
2785,18896.83984375,18920.22
2786,18989.248046875,19016.07
2787,18976.125,19000.05
2788,19168.17578125,19200.17
2789,19122.986328125,19142.15
2790,19113.744140625,19139.71
2791,19149.353515625,19172.87
2792,19340.052734375,19361.96
2793,19274.58203125,19308.05
2794,19299.703125,19318.060000000005
2795,19271.982421875,19295.8
2796,19241.79296875,19259.98
2797,19299.796875,19329.09
2798,19248.26953125,19268.77
2799,19207.49609375,19227.11
2800,19140.458984375,19168.16
2801,19288.197265625,19301.28
2802,19295.65625,19322.54
2803,19142.208984375,19147.09
2804,18986.328125,19004.78
2805,18976.5625,19000.23
2806,18909.541015625,18921.07
2807,19036.591796875,19067.13
2808,19090.76953125,19120.13
2809,19046.275390625,19055.82
2810,18958.7109375,19010.98
2811,18983.4375,18985.1
2812,18899.580078125,18909.51
2813,18899.744140625,18910.0
2814,18956.056640625,18977.47
2815,18861.943359375,18881.33
2816,18800.220703125,18821.08
2817,18743.32421875,18766.89
2818,18712.462890625,18730.27
2819,18715.798828125,18732.43
2820,18813.65234375,18859.78
2821,18846.4375,18868.88
2822,18775.94140625,18801.0
2823,18783.52734375,18798.78
2824,18545.326171875,18564.48
2825,18384.833984375,18399.47
2826,18108.716796875,18128.9
2827,17907.701171875,17946.45
2828,17873.921875,17890.33
2829,17740.970703125,17787.7
2830,17703.892578125,17725.16
2831,17890.5234375,17924.69
2832,17969.0625,17987.7
2833,17948.466796875,17974.01
2834,17737.419921875,17763.71
2835,17589.919921875,17614.61
2836,17002.140625,17030.6
2837,16799.75,16848.13
2838,16733.9375,16759.25
2839,17005.88671875,17035.73
2840,17132.638671875,17139.5
2841,17291.5234375,17296.65
2842,17298.580078125,17299.53
2843,17099.97265625,17115.6
2844,17296.396484375,17320.65
2845,17370.544921875,17382.8
2846,17261.5078125,17279.59
2847,17042.345703125,17068.04
2848,16824.84765625,16835.55
2849,16744.501953125,16750.0
2850,17154.94140625,17178.12
2851,16890.708984375,16907.18
2852,16911.162109375,16927.03
2853,16636.275390625,16654.3
2854,16292.919921875,16289.81
2855,16698.8203125,16726.31
2856,16664.88671875,16676.14
2857,16527.44921875,16538.79
2858,16365.8154296875,16380.0
2859,16528.078125,16522.86
2860,16859.609375,16853.75
2861,17137.81640625,17156.01
2862,17121.9453125,17126.09
2863,17057.611328125,17060.82
2864,17161.935546875,17177.5
2865,17189.572265625,17192.45
2866,17110.328125,17131.1
2867,17137.365234375,17160.09
2868,17119.654296875,17139.83
2869,17390.677734375,17400.01
2870,17346.6328125,17367.44
2871,17307.703125,17321.65
2872,17249.80078125,17276.69
2873,17086.060546875,17095.05
2874,17223.498046875,17232.41
2875,17081.21875,17094.14
2876,17139.4140625,17150.41
2877,17070.30859375,17085.55
2878,17249.8203125,17257.38
2879,17261.732421875,17270.73
2880,17204.48046875,17219.5
2881,17288.08984375,17299.68
2882,17128.466796875,17144.4
2883,17077.80859375,17091.61
2884,16724.1171875,16734.27
2885,16826.74609375,16839.47
2886,16794.068359375,16787.92
2887,16631.662109375,16643.1
2888,16786.326171875,16789.2
2889,16891.404296875,16905.56
2890,16842.99609375,16857.31
2891,16761.1796875,16779.5
2892,16864.609375,16887.01
2893,17058.310546875,17078.28
2894,16978.181640625,17002.59
2895,16919.998046875,16944.45
2896,16820.765625,16833.91
2897,16759.5859375,16761.35
2898,16657.798828125,16675.96
2899,16474.416015625,16486.03
2900,16701.185546875,16713.65
2901,16822.3125,16835.52
2902,16761.8046875,16777.0
2903,16720.13671875,16742.15
2904,16805.603515625,16823.56
2905,16784.314453125,16796.02
2906,16759.693359375,16772.7
2907,16798.251953125,16823.46
2908,17021.16796875,17037.33
2909,17063.939453125,17077.53
2910,17009.0859375,17020.45
2911,16988.60546875,17005.63
2912,16961.369140625,16970.39
2913,16958.931640625,16973.13
2914,17061.724609375,17075.67
2915,17148.35546875,17154.39
2916,17082.5390625,17094.62
2917,17138.064453125,17162.76
2918,17158.57421875,17174.95
2919,17119.7109375,17144.12
2920,17036.185546875,17059.18
2921,16982.77734375,17002.22
2922,16933.390625,16950.2
2923,16992.9921875,17005.26
2924,16971.509765625,16988.44
2925,16950.826171875,16971.42
2926,16888.728515625,16903.21
2927,16970.220703125,16986.89
2928,17010.796875,17025.59
2929,17013.669921875,17031.82
2930,17034.380859375,17048.38
2931,17004.00390625,17018.25
2932,16904.0234375,16917.15
2933,16871.029296875,16889.76
2934,16936.404296875,16948.94
2935,16901.84765625,16911.33
2936,17092.6796875,17113.01
2937,17193.0390625,17201.53
2938,17101.744140625,17119.14
2939,17144.818359375,17162.97
2940,17149.62109375,17160.62
2941,17131.802734375,17147.09
2942,17193.98828125,17211.76
2943,17358.150390625,17373.14
2944,17324.630859375,17346.53
2945,17324.73828125,17346.79
2946,17365.53515625,17374.83
2947,17506.712890625,17517.83
2948,17660.458984375,17670.94
2949,17710.041015625,17728.13
2950,17684.103515625,17697.68
2951,17756.197265625,17767.72
2952,17686.41015625,17696.3
2953,17729.087890625,17742.13
2954,17714.578125,17723.79
2955,17840.125,17846.12
2956,17794.736328125,17807.85
2957,17684.513671875,17697.07
2958,17712.982421875,17725.51
2959,17749.982421875,17760.0
2960,17675.271484375,17686.27
2961,17768.197265625,17779.4
2962,17770.134765625,17792.58
2963,17723.912109375,17730.77
2964,17566.091796875,17576.06
2965,17656.30078125,17667.98
2966,17581.400390625,17594.03
2967,17573.35546875,17593.21
2968,17619.0390625,17642.37
2969,17743.69921875,17761.18
2970,17753.341796875,17768.31
2971,17861.50390625,17877.65
2972,17783.626953125,17800.63
2973,17760.041015625,17769.16
2974,17794.0078125,17817.45
2975,17799.4296875,17810.73
2976,17712.287109375,17733.22
2977,17739.939453125,17746.69
2978,17798.83984375,17823.74
2979,17813.234375,17827.15
2980,18085.80078125,18114.9
2981,18130.88671875,18156.11
2982,18158.888671875,18175.16
2983,18089.8203125,18104.47
2984,18111.91015625,18143.68
2985,18182.4140625,18197.85
2986,18082.1875,18102.59
2987,18078.560546875,18102.57
2988,18025.78515625,18045.05
2989,18018.392578125,18042.4
2990,18068.216796875,18095.82
2991,18084.421875,18110.04
2992,18108.4921875,18125.59
2993,18045.083984375,18061.69
2994,18100.578125,18118.75
2995,18110.486328125,18129.54
2996,17991.578125,18008.35
2997,18086.119140625,18110.0
2998,18083.8984375,18107.72
2999,18095.033203125,18111.93
3000,18038.521484375,18068.38
3001,18121.654296875,18136.76
3002,18043.19921875,18057.67
3003,18038.373046875,18049.52
3004,18150.677734375,18180.88
3005,18201.40625,18214.42
3006,18275.619140625,18290.97
3007,18257.5234375,18257.85
3008,18109.8203125,18118.21
3009,18138.185546875,18145.64
3010,18206.298828125,18214.88
3011,18182.1953125,18192.03
3012,18362.357421875,18396.54
3013,18436.458984375,18445.7
3014,18378.50390625,18395.42
3015,18482.126953125,18489.61
3016,18496.41015625,18504.31
3017,18510.947265625,18525.43
3018,18569.41796875,18588.25
3019,18577.146484375,18600.0
3020,18470.24609375,18486.19
3021,18514.072265625,18540.45
3022,18599.734375,18624.76
3023,18517.775390625,18532.6
3024,18472.9140625,18487.83
3025,18534.396484375,18554.6
3026,18667.666015625,18685.76
3027,18618.466796875,18639.25
3028,18423.888671875,18444.89
3029,18452.818359375,18471.42
3030,18403.921875,18415.8
3031,18465.78515625,18491.14
3032,18553.541015625,18569.11
3033,18494.64453125,18521.06
3034,18627.486328125,18648.81
3035,18612.630859375,18628.67
3036,18758.455078125,18772.87
3037,18840.31640625,18865.74
3038,18926.783203125,18947.35
3039,19148.228515625,19165.93
3040,19276.32421875,19279.93
3041,19496.98046875,19502.63
3042,19670.556640625,19664.08
3043,19299.6328125,19304.1
3044,19511.904296875,19520.14
3045,19194.365234375,19193.26
3046,19259.736328125,19280.11
3047,19359.5625,19377.89
3048,19234.875,19240.23
3049,19167.755859375,19182.23
3050,19282.94921875,19300.0
3051,19236.8984375,19254.53
3052,19384.701171875,19422.77
3053,19416.4296875,19438.4
3054,19423.708984375,19436.97
3055,19368.220703125,19383.63
3056,19356.435546875,19387.75
3057,19474.00390625,19500.63
3058,19595.4296875,19618.209999999995
3059,19687.3671875,19700.19
3060,19654.26171875,19689.75
3061,19543.48828125,19568.12
3062,19489.740234375,19504.63
3063,19585.20703125,19606.68
3064,19614.294921875,19640.31
3065,19660.982421875,19682.86
3066,19548.95703125,19571.999999999996
3067,19423.412109375,19439.18
3068,19414.56640625,19439.79
3069,19341.474609375,19353.92
3070,19415.86328125,19439.77
3071,19467.08203125,19487.25
3072,19448.63671875,19473.89
3073,19327.2578125,19349.16
3074,19439.076171875,19463.73
3075,19507.708984375,19532.87
3076,19513.6484375,19539.52
3077,19449.826171875,19468.55
3078,19446.435546875,19468.73
3079,19567.076171875,19580.32
3080,19768.4765625,19782.83
3081,19751.19921875,19764.88
3082,19329.0703125,19365.03
3083,19401.611328125,19418.97
3084,18694.41015625,18705.76
3085,18568.46484375,18585.78
3086,18714.412109375,18756.47
3087,18780.0625,18801.98
3088,18838.52734375,18872.35
3089,19287.15234375,19294.05
3090,19428.1875,19427.0
3091,19261.5390625,19296.93
3092,18987.71484375,19000.0
3093,19034.181640625,19062.41
3094,18897.591796875,18934.25
3095,19020.537109375,19053.96
3096,18850.408203125,18883.85
3097,18722.400390625,18748.89
3098,18882.9921875,18914.72
3099,19076.95703125,19089.72
3100,18989.296875,19009.52
3101,19001.083984375,19028.87
3102,19157.9609375,19184.16
3103,19034.0390625,19059.41
3104,19077.666015625,19102.25
3105,18880.7734375,18905.36
3106,18747.197265625,18750.0
3107,18761.568359375,18771.43
3108,18756.4375,18788.37
3109,18823.03515625,18848.71
3110,18756.087890625,18792.78
3111,18835.94921875,18856.3
3112,18749.986328125,18775.45
3113,18676.501953125,18694.28
3114,18547.830078125,18587.68
3115,18611.837890625,18625.62
3116,18387.11328125,18408.63
3117,18564.970703125,18569.62
3118,18487.38671875,18504.01
3119,18632.466796875,18663.21
3120,18763.56640625,18793.08
3121,18905.140625,18930.24
3122,18845.81640625,18867.05
3123,19085.18359375,19112.13
3124,19309.09765625,19335.77
3125,19173.046875,19200.09
3126,19240.857421875,19258.33
3127,19009.146484375,19032.57
3128,19080.9765625,19103.94
3129,19095.666015625,19109.91
3130,19119.59375,19137.05
3131,19126.6484375,19147.29
3132,18928.89453125,18961.52
3133,18918.666015625,18952.87
3134,19179.146484375,19205.46
3135,19105.5234375,19130.64
3136,18968.9609375,19001.06
3137,18891.08984375,18911.83
3138,18827.00390625,18854.25
3139,18877.3671875,18905.53
3140,18970.2890625,18998.19
3141,18836.09375,18870.76
3142,18900.37109375,18918.82
3143,18975.484375,18996.85
3144,19056.193359375,19081.85
3145,18985.443359375,19009.82
3146,19023.896484375,19014.3
3147,19120.703125,19120.69
3148,19069.11328125,19085.98
3149,19085.607421875,19086.17
3150,19039.7578125,19059.43
3151,19142.5625,19157.44
3152,19160.07421875,19171.51
3153,19089.18359375,19102.35
3154,19175.626953125,19200.55
3155,19220.724609375,19226.55
3156,19211.755859375,19237.78
3157,19185.166015625,19197.58
3158,19068.126953125,19094.2
3159,19010.53515625,19033.05
3160,19005.98046875,19032.19
3161,19034.994140625,19059.7
3162,19094.912109375,19123.37
3163,19081.08984375,19105.57
3164,19050.828125,19071.39
3165,19040.365234375,19060.03
3166,19097.5390625,19118.91
3167,18907.98828125,18928.06
3168,18984.84375,19004.39
3169,18948.75390625,18981.13
3170,19067.015625,19088.15
3171,19179.634765625,19209.94
3172,19414.451171875,19437.69
3173,19365.943359375,19399.080000000005
3174,19179.123046875,19195.16
3175,19358.166015625,19384.12
3176,19376.4375,19400.0
3177,19347.96875,19375.05
3178,19407.5078125,19438.680000000004
3179,19388.453125,19412.83
3180,19295.35546875,19314.63
3181,19313.41796875,19345.52
3182,19335.58984375,19359.35
3183,19281.84765625,19303.13
3184,19364.609375,19389.38
3185,19345.9375,19370.44
3186,19391.546875,19413.5
3187,19524.103515625,19541.179999999997
3188,19365.384765625,19389.39
3189,19358.298828125,19374.02
3190,19261.74609375,19279.83
3191,19284.837890625,19306.55
3192,19361.0390625,19383.43
3193,19386.658203125,19406.59
3194,19335.892578125,19358.64
3195,19423.48828125,19440.66
3196,19390.08203125,19417.01
3197,19367.974609375,19391.9
3198,19376.93359375,19400.0
3199,19445.640625,19468.74
3200,19475.169921875,19500.0
3201,19466.662109375,19495.22
3202,19438.462890625,19464.49
3203,19436.537109375,19448.399999999998
3204,19465.001953125,19491.94
3205,19483.67578125,19495.02
3206,19380.90625,19392.5
3207,19329.970703125,19350.0
3208,19347.607421875,19367.79
3209,19251.623046875,19273.01
3210,19214.384765625,19235.45
3211,19160.33203125,19180.55
3212,19268.244140625,19292.81
3213,19299.82421875,19319.23
3214,19295.81640625,19315.14
3215,19191.64453125,19219.39
3216,19361.376953125,19380.49
3217,19308.8046875,19336.94
3218,19272.140625,19297.66
3219,19281.07421875,19309.48
3220,19429.7109375,19449.48
3221,19385.96484375,19408.74
3222,19330.080078125,19356.19
3223,19362.01171875,19381.3
3224,18947.94140625,18964.61
3225,18995.521484375,19008.21
3226,18993.806640625,19007.29
3227,18815.6015625,18826.77
3228,18848.38671875,18875.56
3229,19033.58984375,19044.8
3230,18962.2265625,18984.33
3231,18988.330078125,19021.2
3232,19126.0859375,19151.49
3233,19038.42578125,19064.41
3234,18961.248046875,18991.89
3235,18946.3359375,18969.43
3236,18906.056640625,18933.4
3237,18966.326171875,19000.41
3238,18963.2265625,18988.56
3239,18951.5625,18981.44
3240,18968.548828125,18998.77
3241,19051.326171875,19070.91
3242,19006.203125,19028.53
3243,19036.927734375,19057.75
3244,18977.22265625,19011.57
3245,18955.947265625,18975.0
3246,18856.1796875,18850.07
3247,18801.236328125,18822.61
3248,18771.609375,18802.15
3249,18673.853515625,18686.89
3250,18797.68359375,18837.76
3251,18667.20703125,18673.76
3252,18607.7890625,18627.55
3253,18759.44140625,18778.44
3254,18744.98046875,18739.37
3255,18627.72265625,18650.0
3256,18741.25,18760.69
3257,18794.47265625,18806.18
3258,18837.41015625,18857.06
3259,18811.93359375,18832.13
3260,18909.23828125,18933.74
3261,18864.083984375,18884.41
3262,18851.947265625,18874.18
3263,18945.712890625,18972.61
3264,18911.8515625,18930.32
3265,18961.91796875,18983.19
3266,18938.09765625,18961.68
3267,18906.869140625,18926.96
3268,19081.076171875,19101.0
3269,19146.330078125,19169.47
3270,19098.466796875,19120.97
3271,19106.6328125,19130.36
3272,19074.025390625,19089.35
3273,19112.77734375,19127.04
3274,18979.83984375,18996.22
3275,19000.0625,19018.56
3276,19014.09765625,19023.32
3277,19054.544921875,19074.96
3278,18983.572265625,18998.25
3279,18979.8203125,19000.71
3280,18983.8984375,19000.85
3281,19068.189453125,19083.87
3282,19077.998046875,19096.0
3283,19101.12890625,19120.29
3284,19044.486328125,19068.84
3285,19092.2265625,19111.0
3286,19060.8359375,19079.12
3287,19100.12109375,19128.82
3288,19106.779296875,19132.05
3289,19105.03515625,19131.89
3290,19079.4296875,19104.59
3291,19100.224609375,19124.28
3292,19074.3203125,19089.38
3293,19035.474609375,19055.06
3294,19056.171875,19071.22
3295,18987.501953125,19007.59
3296,19013.421875,19039.25
3297,18999.44921875,19015.77
3298,19060.189453125,19075.73
3299,19136.625,19162.16
3300,19173.02734375,19182.49
3301,19250.23828125,19271.34
3302,19295.185546875,19309.25
3303,19249.421875,19267.99
3304,19245.201171875,19270.86
3305,19216.041015625,19236.93
3306,19161.7734375,19189.73
3307,19156.263671875,19187.09
3308,19174.4140625,19196.17
3309,19163.919921875,19187.51
3310,19101.87890625,19121.67
3311,19148.201171875,19168.6
3312,19173.552734375,19197.43
3313,19178.556640625,19194.84
3314,19232.828125,19254.32
3315,19210.359375,19228.31
3316,19141.240234375,19162.62
3317,19014.8828125,19032.72
3318,19033.193359375,19041.23
3319,19034.658203125,19056.21
3320,19008.4140625,19025.34
3321,19021.962890625,19041.25
3322,18950.69140625,18974.31
3323,19061.248046875,19086.0
3324,19045.990234375,19071.99
3325,18961.955078125,18991.26
3326,18986.86328125,19017.22
3327,18949.224609375,18970.85
3328,19064.849609375,19089.03
3329,19091.1171875,19123.34
3330,19109.638671875,19126.84
3331,19115.12109375,19141.6
3332,19039.1328125,19057.2
3333,19089.857421875,19109.03
3334,19139.140625,19154.37
3335,19108.578125,19134.58
3336,19098.470703125,19123.7
3337,19096.576171875,19118.46
3338,19055.810546875,19081.58
3339,19123.66015625,19140.31
3340,19141.958984375,19161.78
3341,19163.30078125,19180.14
3342,19142.474609375,19157.07
3343,19238.650390625,19246.73
3344,19157.341796875,19173.19
3345,19110.26171875,19135.07
3346,19326.798828125,19351.23
3347,19369.025390625,19380.58
3348,19336.69140625,19355.03
3349,19298.5234375,19317.84
3350,19260.556640625,19273.46
3351,19275.84375,19292.88
3352,19201.7265625,19212.82
3353,19178.79296875,19197.89
3354,19206.4296875,19229.04
3355,19273.4921875,19287.37
3356,19228.873046875,19255.2
3357,19276.625,19297.0
3358,19272.767578125,19300.05
3359,19223.185546875,19247.79
3360,19315.015625,19339.6
3361,19284.3984375,19311.81
3362,19308.8515625,19332.68
3363,19356.4609375,19375.47
3364,19236.49609375,19254.32
3365,19233.853515625,19255.97
3366,19169.6640625,19185.17
3367,19189.078125,19207.38
3368,19203.888671875,19226.66
3369,19174.328125,19199.0
3370,19173.24609375,19198.27
3371,19083.263671875,19104.22
3372,19175.390625,19200.83
3373,19217.416015625,19240.65
3374,19182.388671875,19193.54
3375,19152.306640625,19190.05
3376,19200.814453125,19210.54
3377,19179.806640625,19205.18
3378,19236.43359375,19257.27
3379,19208.18359375,19235.47
3380,19219.3359375,19245.76
3381,19185.314453125,19201.19
3382,19172.451171875,19192.84
3383,19148.130859375,19177.93
3384,18976.533203125,19000.1
3385,18927.25,18948.7
3386,18981.91796875,19010.47
3387,18942.716796875,18962.84
3388,18993.625,19016.59
3389,19022.923828125,19044.73
3390,19095.123046875,19125.19
3391,19057.478515625,19080.33
3392,19056.42578125,19075.15
3393,19102.3671875,19119.51
3394,19163.634765625,19176.6
3395,19160.056640625,19173.5
3396,19146.033203125,19169.94
3397,19215.017578125,19241.42
3398,19185.87890625,19209.57
3399,19197.5859375,19228.99
3400,19166.830078125,19187.67
3401,19176.958984375,19192.73
3402,19139.10546875,19158.05
3403,19148.8046875,19164.12
3404,19184.53125,19208.24
3405,19165.53515625,19183.78
3406,19195.162109375,19212.05
3407,19275.615234375,19297.79
3408,19142.8359375,19165.45
3409,19147.884765625,19167.53
3410,19147.884765625,19169.84
3411,19136.591796875,19149.26
3412,19107.453125,19136.37
3413,19046.994140625,19070.31
3414,19008.494140625,19034.29
3415,18761.904296875,18785.24
3416,18821.02734375,18843.95
3417,18792.0234375,18810.31
3418,18767.041015625,18791.5
3419,18756.4140625,18780.75
3420,18740.013671875,18759.12
3421,18700.494140625,18725.99
3422,18861.353515625,18888.48
3423,18914.267578125,18937.99
3424,18909.5546875,18929.73
3425,18844.46875,18866.0
3426,18819.736328125,18840.3
3427,18791.796875,18808.27
3428,18864.796875,18881.01
3429,18818.8828125,18839.12
3430,18857.984375,18880.69
3431,18902.072265625,18923.07
3432,18879.876953125,18890.9
3433,18805.302734375,18824.52
3434,18843.919921875,18865.7
3435,18774.822265625,18789.47
3436,18725.19140625,18744.62
3437,18710.728515625,18731.68
3438,18740.494140625,18760.9
3439,18750.185546875,18772.11
3440,18689.30078125,18702.09
3441,18320.70703125,18328.0
3442,18280.109375,18292.26
3443,18311.203125,18316.43
3444,18345.353515625,18367.78
3445,18151.841796875,18174.53
3446,18205.302734375,18235.46
3447,18197.203125,18210.76
3448,18234.634765625,18263.35
3449,18249.091796875,18270.18
3450,18209.65234375,18237.47
3451,18266.94921875,18295.37
3452,18195.67578125,18218.89
3453,18144.6796875,18159.99
3454,18096.798828125,18117.13
3455,18182.234375,18204.2
3456,18201.2578125,18228.41
3457,18192.3125,18215.02
3458,18099.625,18123.28
3459,17891.4765625,17903.92
3460,17748.056640625,17749.83
3461,17924.56640625,17953.09
3462,18063.74609375,18085.79
3463,17998.490234375,18034.66
3464,18063.6953125,18089.72
3465,18201.64453125,18223.22
3466,18287.865234375,18306.37
3467,18227.931640625,18257.58
3468,18272.3515625,18293.17
3469,18229.130859375,18239.59
3470,18185.279296875,18208.1
3471,18466.951171875,18496.11
3472,18438.859375,18459.24
3473,18439.19140625,18456.25
3474,18321.7109375,18340.53
3475,18316.3203125,18333.77
3476,18302.265625,18319.08
3477,18364.08203125,18388.54
3478,18305.404296875,18322.5
3479,18282.296875,18304.16
3480,18224.52734375,18230.78
3481,18185.2578125,18198.29
3482,18238.49609375,18248.6
3483,18236.0390625,18251.08
3484,18246.388671875,18255.21
3485,18312.662109375,18327.08
3486,18427.1015625,18432.11
3487,18500.8125,18520.04
3488,18522.0234375,18529.6
3489,18545.654296875,18558.79
3490,18586.2890625,18596.29
3491,18550.771484375,18556.64
3492,18440.240234375,18463.63
3493,18428.103515625,18446.32
3494,18420.251953125,18455.2
3495,18423.25390625,18431.47
3496,18399.642578125,18425.43
3497,18378.19921875,18388.26
3498,18421.59765625,18441.01
3499,18382.6953125,18405.59
3500,18442.283203125,18463.33
3501,18408.423828125,18418.36
3502,18348.921875,18363.86
3503,18349.5078125,18367.65
3504,18290.39453125,18295.77
3505,18297.46875,18307.7
3506,18341.359375,18357.48
3507,18326.931640625,18342.49
3508,18436.69140625,18450.0
3509,18419.8515625,18442.66
3510,18420.3046875,18445.93
3511,18220.291015625,18238.79
3512,18186.330078125,18200.19
3513,18127.06640625,18139.26
3514,18133.26953125,18143.36
3515,18172.46484375,18186.29
3516,18219.3046875,18238.11
3517,18198.111328125,18213.46
3518,18098.873046875,18122.99
3519,18198.0,18227.86
3520,18047.55859375,18060.0
3521,18053.25390625,18070.09
3522,17987.587890625,18009.98
3523,18110.21875,18127.25
3524,18126.150390625,18151.66
3525,18162.673828125,18174.62
3526,18062.740234375,18079.1
3527,18194.248046875,18213.13
3528,18242.03515625,18266.9
3529,18263.775390625,18277.82
3530,18269.26171875,18285.58
3531,18376.59765625,18396.42
3532,18386.71484375,18409.7
3533,18346.857421875,18369.72
3534,18343.6953125,18371.12
3535,18335.33984375,18353.44
3536,18309.212890625,18336.09
3537,18308.244140625,18323.45
3538,18330.3359375,18344.7
3539,18243.365234375,18250.3
3540,18081.005859375,18105.1
3541,18007.25,18017.75
3542,17892.091796875,17912.72
3543,17885.22265625,17901.95
3544,17962.51953125,17988.11
3545,17782.12109375,17800.0
3546,17903.96484375,17931.08
3547,17958.11328125,17989.87
3548,17941.8515625,17962.75
3549,17934.677734375,17963.25
3550,17888.029296875,17901.3
3551,17871.615234375,17897.68
3552,17829.166015625,17850.36
3553,17901.796875,17926.24
3554,17769.142578125,17791.34
3555,17778.255859375,17799.95
3556,17914.486328125,17937.0
3557,17860.005859375,17887.2
3558,17803.587890625,17824.65
3559,17770.72265625,17804.61
3560,17755.435546875,17795.29
3561,17721.525390625,17739.73
3562,17600.833984375,17634.49
3563,17607.353515625,17627.91
3564,17766.3671875,17786.44
3565,17854.068359375,17863.24
3566,17845.89453125,17869.48
3567,17951.44921875,17968.44
3568,17966.85546875,17978.66
3569,18041.740234375,18063.34
3570,18038.078125,18055.52
3571,18098.388671875,18118.19
3572,17978.451171875,17998.12
3573,17955.28515625,17972.04
3574,17925.259765625,17927.85
3575,17976.810546875,17987.97
3576,17959.3359375,17968.02
3577,18019.109375,18041.71
3578,18045.814453125,18056.86
3579,17949.9453125,17971.06
3580,17937.9921875,17949.25
3581,17960.130859375,17978.25
3582,17950.669921875,17969.22
3583,18085.275390625,18099.97
3584,18121.724609375,18135.33
3585,18125.5390625,18136.21
3586,18052.466796875,18062.3
3587,18018.720703125,18040.02
3588,18264.20703125,18283.84
3589,18318.978515625,18347.2
3590,18298.298828125,18305.29
3591,18267.580078125,18290.0
3592,18305.49609375,18320.61
3593,18307.58984375,18322.24
3594,18272.041015625,18287.8
3595,18269.818359375,18282.78
3596,18272.1796875,18285.93
3597,18361.060546875,18375.33
3598,18329.87890625,18349.54
3599,18299.728515625,18321.17
3600,18302.24609375,18315.95
3601,18296.75390625,18318.06
3602,18307.615234375,18318.5
3603,18370.23046875,18384.9
3604,18355.552734375,18368.43
3605,18367.349609375,18388.13
3606,18452.298828125,18465.42
3607,18414.330078125,18431.92
3608,18360.138671875,18374.93
3609,18370.681640625,18381.65
3610,18423.890625,18438.88
3611,18481.10546875,18495.93
3612,18452.806640625,18463.16
3613,18420.15625,18438.94
3614,18416.26953125,18439.34
3615,18381.478515625,18403.39
3616,18444.642578125,18459.44
3617,18358.44140625,18375.63
3618,18382.85546875,18400.19
3619,18382.546875,18404.31
3620,18422.70703125,18440.67
3621,18385.263671875,18399.42
3622,18382.916015625,18399.34
3623,18463.341796875,18488.38
3624,18674.796875,18696.17
3625,18674.48828125,18700.76
3626,18810.75,18827.79
3627,18781.58984375,18811.41
3628,18784.271484375,18796.5
3629,18759.158203125,18776.74
3630,18769.005859375,18780.59
3631,18796.734375,18806.29
3632,18792.470703125,18808.6
3633,18876.03125,18882.1
3634,18809.0,18808.0
3635,18804.26171875,18815.63
3636,18777.71875,18798.72
3637,18748.904296875,18759.29
3638,18768.783203125,18787.9
3639,18786.361328125,18803.94
3640,18799.80078125,18820.49
3641,18802.751953125,18821.01
3642,18762.373046875,18795.26
3643,18776.263671875,18797.9
3644,18800.15234375,18819.87
3645,18842.955078125,18858.55
3646,18888.830078125,18920.34
3647,18848.58203125,18859.93
3648,18908.69921875,18935.55
3649,18983.166015625,18988.37
3650,19083.560546875,19106.68
3651,19226.412109375,19255.93
3652,19190.6015625,19206.88
3653,19233.474609375,19252.08
3654,19186.1953125,19209.28
3655,19237.52734375,19257.32
3656,19276.189453125,19293.05
3657,19273.283203125,19284.11
3658,19248.9609375,19273.03
3659,19305.908203125,19314.94
3660,19319.568359375,19335.15
3661,19341.6640625,19352.1
3662,19348.3828125,19362.47
3663,19303.611328125,19321.26
3664,19293.53125,19310.32
3665,19270.330078125,19288.99
3666,19127.73828125,19144.01
3667,19183.740234375,19208.07
3668,19321.595703125,19334.83
3669,19295.876953125,19322.33
